system:index,FID_1,FID_2,GRID_CODE,POINTID,RASTERVALU,Shape_Area,Shape_Leng,co2_value,cover_norm,density_norm,height_norm,lc_10,lc_20,lc_30,lc_40,lc_50,lc_60,ntl_norm,population_norm,距离,.geo
0000000000000000114b,813,4468,623.49316406,4469,623.493164063,6.94444444391E-5,0.0333333333321,623.493164063,0.29494672900518104,0.012314420103282363,0.16368739918836828,1.0,0.0,0.0,0.0,0.0,0.0,0.09674226574222917,0.27748660011202547,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.21666490468645,23.375000160831068],[113.22499898753047,23.375000124956212],[113.22499898753047,23.383334205666944],[113.21666490468645,23.383334181720834],[113.21666490468645,23.375000160831068]]]}"
00000000000000001172,852,5047,229.58813477,5048,229.588134766,6.94444444391E-5,0.0333333333321,229.588134766,0.09027965399748002,0.026944303082242223,0.20235294117646668,0.23671497584541065,0.0,0.0,0.1932367149758454,0.5700483091787439,0.0,0.09532998191085706,0.04222969765616129,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.17499911155164,23.333334313754644],[113.18333313659514,23.33333431675166],[113.18333313659514,23.341668375760108],[113.17499911155164,23.341668312233303],[113.17499911155164,23.333334313754644]]]}"
00000000000000001179,653,5251,220.759552,5252,220.759552002,6.94444444391E-5,0.0333333333321,220.759552002,3.250755230958748E-4,1.8557892384737012E-4,0.006666666666666667,0.5728155339805825,0.0,0.0,0.0,0.42718446601941745,0.0,0.021221309487564014,0.004593301128753842,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.08333333894385,23.32500024408878],[113.08333333894385,23.31666618057481],[113.09166739153781,23.31666616756274],[113.09166739153781,23.32500020774064],[113.08333333894385,23.32500024408878]]]}"
000000000000000011b7,751,6105,662.20483398,6106,662.204833984,6.94444444391E-5,0.0333333333321,662.204833984,0.20028434135396903,0.004220092567529917,0.0344827586207,0.8585365853658536,0.0,0.0,0.14146341463414633,0.0,0.0,0.1005093988167929,0.016694714005798177,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.18333313659514,23.241668504899398],[113.19166724691699,23.24166853618575],[113.19166724691699,23.249998106674212],[113.18333313659514,23.24999818620749],[113.18333313659514,23.241668504899398]]]}"
000000000000000011d9,907,6801,975.54144287,6802,975.541442871,6.94444444391E-5,0.0333333333321,975.541442871,0.0727282179913845,0.005998430944504697,0.025011249807361816,1.0,0.0,0.0,0.0,0.0,0.0,0.06004625290434719,0.020260602004267006,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,23.175000527632584],[113.4000008757874,23.175000531097282],[113.4000008757874,23.183334540501644],[113.39166679957177,23.18333456664322],[113.39166679957177,23.175000527632584]]]}"
000000000000000011da,994,6831,481.14129639,6832,481.141296387,6.94444444391E-5,0.0333333333321,481.141296387,8.675360594430194E-4,0.010393210702213695,0.16,0.49514563106796117,0.0,0.0,0.5048543689320388,0.0,0.0,0.19279432821594356,0.0076189608382134155,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.64166631984628,23.17500052525864],[113.65000033122041,23.17500055167067],[113.65000033122041,23.18333462465471],[113.64166631984628,23.183334547276395],[113.64166631984628,23.17500052525864]]]}"
000000000000000011e2,605,6968,1408.11767578,6969,1408.11767578,6.94444444391E-5,0.0333333333321,1408.11767578,0.385667125045114,0.0065532968912127235,0.0753289252080058,1.0,0.0,0.0,0.0,0.0,0.0,0.07448463346648701,0.06534748840250239,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.36666464404688,23.158332359104367],[113.37499868318736,23.158332367459167],[113.37499868318736,23.166666500905805],[113.36666464404688,23.16666643623489],[113.36666464404688,23.158332359104367]]]}"
000000000000000011e3,771,6971,1157.41894531,6972,1157.41894531,6.94444444391E-5,0.0333333333321,1157.41894531,0.17634357612924442,0.003965911174647925,0.03005160429666861,1.0,0.0,0.0,0.0,0.0,0.0,0.10623466159891219,0.053012222399374025,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.4000008757874,23.166666460913397],[113.39166679957177,23.166666427816356],[113.39166679957177,23.158332438684912],[113.4000008757874,23.15833241595329],[113.4000008757874,23.166666460913397]]]}"
00000000000000001202,987,7555,873.95727539,7556,873.957275391,6.94444444391E-5,0.0333333333321,873.957275391,0.28526867147443835,0.0022639788869349086,0.06880803036767777,1.0,0.0,0.0,0.0,0.0,0.0,0.14656961814715258,0.062390138854483496,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.48333251753392,23.091668821124642],[113.48333251753392,23.083334821043337],[113.49166662968847,23.08333477403478],[113.49166662968847,23.091668827939287],[113.48333251753392,23.091668821124642]]]}"
00000000000000001203,619,7560,919.7923584,7561,919.792358398,6.94444444391E-5,0.0333333333321,919.792358398,0.24024348564260437,0.002877983731225211,0.0596999157159911,0.0,0.0,0.0,0.0,1.0,0.0,0.13590660514814368,0.060284033337892645,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.52499837661026,23.08333475115368],[113.53333245153806,23.083334807500638],[113.53333245153806,23.09166887197148],[113.52499837661026,23.091668848046197],[113.52499837661026,23.08333475115368]]]}"
00000000000000001209,733,7760,437.20037842,7761,437.200378418,6.94444444391E-5,0.0333333333321,437.200378418,0.3269463283251849,0.0030403404072773693,0.05333821021322367,1.0,0.0,0.0,0.0,0.0,0.0,0.11589270295991436,0.028674162988843094,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558454,23.0416644862424],[113.44166669281229,23.041664478376124],[113.44166669281229,23.049998561237413],[113.43333262558454,23.049998514413534],[113.43333262558454,23.0416644862424]]]}"
00000000000000001218,556,8052,995.33221436,8053,995.332214355,6.94444444391E-5,0.0333333333321,995.332214355,0.09434548376748732,0.007368556323476294,0.05281932028474397,0.11914893617021276,0.0,0.0,0.6808510638297872,0.2,0.0,0.07027227391940051,0.04718285224449524,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,22.966666890764834],[113.4000008757874,22.966666871841486],[113.4000008757874,22.975000960863998],[113.39166679957177,22.97500092448907],[113.39166679957177,22.966666890764834]]]}"
00000000000000001219,963,8063,578.52020264,8064,578.520202637,6.94444444391E-5,0.0333333333321,578.520202637,0.13523377989273824,0.014123008386439281,0.15842732957146374,0.0,0.0,0.0,0.0,1.0,0.0,0.10844319574663322,0.05520815452913182,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.48333251753392,22.96666689722958],[113.49166662968847,22.96666686778485],[113.49166662968847,22.975000956382544],[113.48333251753392,22.975000932331405],[113.48333251753392,22.96666689722958]]]}"
0000000000000000121a,836,8065,328.73965454,8066,328.739654541,6.94444444391E-5,0.0333333333321,328.739654541,0.12710779773488098,0.014579796194113415,0.16168674698796667,0.0,0.0,0.0,0.0,1.0,0.0,0.08725978329853422,0.039414328871771834,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.50000062641246,22.966666878347787],[113.50833468885894,22.966666900490072],[113.50833468885894,22.97500092470389],[113.50000062641246,22.975000934834352],[113.50000062641246,22.966666878347787]]]}"
00000000000000001224,735,8213,282.6663208,8214,282.666320801,6.94444444391E-5,0.0333333333321,282.666320801,0.011927630011276403,0.012034660861361403,0.15097668557026087,1.0,0.0,0.0,0.0,0.0,0.0,0.0570474111458086,0.012894647465556684,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.44166669281229,22.9250010461937],[113.44166669281229,22.93333504343933],[113.43333262558454,22.933335076968003],[113.43333262558454,22.925001048610397],[113.44166669281229,22.9250010461937]]]}"
00000000000000001226,692,8267,793.38720703,8268,793.387207031,6.94444444391E-5,0.0333333333321,793.387207031,0.7632786194280838,0.005901237834190198,0.06078080439501356,0.0,0.0,0.0,0.0,1.0,0.0,0.07777138578614823,0.06690599133470303,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.33333286645494,22.908332913700168],[113.34166687919412,22.908332939954224],[113.34166687919412,22.916666961960708],[113.33333286645494,22.91666696494755],[113.33333286645494,22.908332913700168]]]}"
0000000000000000130d,1455,2933,195.63067627,2934,195.63067627,6.94444444391E-5,0.0333333333321,195.63067627,0.06597380264867214,0.0023044190570248807,0.036118408880658724,0.8936170212765957,0.0,0.0,0.0,0.10638297872340424,0.0,0.03028809687444995,0.01266098314879811,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.21666490468645,23.483333996111934],[113.22499898753047,23.48333397011652],[113.22499898753047,23.491668069070247],[113.21666490468645,23.4916680349704],[113.21666490468645,23.483333996111934]]]}"
00000000000000001322,1086,3387,496.79302979,3388,496.793029785,6.94444444391E-5,0.0333333333321,496.793029785,0.44736871773551645,0.026501722359530532,0.12611109260184494,0.31400966183574874,0.0,0.0,0.429951690821256,0.2560386473429952,0.0,0.09304777362404255,0.035445742269562514,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.17499911155164,23.450002186082344],[113.18333313659514,23.450002183215453],[113.18333313659514,23.458331765681557],[113.17499911155164,23.458331793079783],[113.17499911155164,23.450002186082344]]]}"
00000000000000001333,1077,3634,483.0763855,3635,483.076385498,6.94444444391E-5,0.0333333333321,483.076385498,0.06824058800765245,0.017970640001048775,0.16075381679389314,1.0,0.0,0.0,0.0,0.0,0.0,0.09399953169874614,0.012104020004000154,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.43333410189268],[113.26666481657118,23.44166811946467],[113.25833523209954,23.44166816817536],[113.25833523209954,23.43333412444188],[113.26666481657118,23.43333410189268]]]}"
00000000000000001336,1374,3752,482.38433838,3753,482.384338379,6.94444444391E-5,0.0333333333321,482.384338379,0.005117103021640825,0.0033245887163382433,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.08140964749096757,0.011376955573161873,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.26666481657118,23.43333410189268],[113.25833523209954,23.43333412444188],[113.25833523209954,23.425000003249586],[113.26666481657118,23.425000006887565],[113.26666481657118,23.43333410189268]]]}"
00000000000000001338,1120,3758,480.34588623,3759,480.34588623,6.94444444391E-5,0.0333333333321,480.34588623,0.03158656541548127,0.010016814934556723,0.07408760951188256,0.374468085106383,0.0,0.0,0.625531914893617,0.0,0.0,0.12832682940915396,0.030398579741901185,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,23.42500001872056],[113.31666470610205,23.425000035097177],[113.31666470610205,23.43333405417211],[113.3083351024985,23.43333406493336],[113.3083351024985,23.42500001872056]]]}"
00000000000000001347,1008,4088,129.41287231,4089,129.412872314,6.94444444391E-5,0.0333333333321,129.412872314,0.0034711165853363083,0.0018647778007717883,0.023174603174604763,1.0,0.0,0.0,0.0,0.0,0.0,0.01965047331708304,0.0051431903382530095,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.0749992869205,23.39999782301558],[113.08333333894385,23.399997814577887],[113.08333333894385,23.40833191327006],[113.0749992869205,23.408331944667438],[113.0749992869205,23.39999782301558]]]}"
00000000000000001354,1430,4237,329.54342651,4238,329.543426514,6.94444444391E-5,0.0333333333321,329.543426514,0.5844548072012832,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.4919062861497069,0.007090376063126493,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,23.39166828687196],[113.31666470610205,23.391668240830295],[113.31666470610205,23.399997861402227],[113.3083351024985,23.39999784897375],[113.3083351024985,23.39166828687196]]]}"
00000000000000001390,1486,5583,334.7956543,5584,334.795654297,6.94444444391E-5,0.0333333333321,334.795654297,0.004344497272465087,0.004121184108931675,0.08,0.9806763285024155,0.0,0.0,0.01932367149758454,0.0,0.0,0.055508009233818614,0.01442494480540005,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.25833523209954,23.291668418623527],[113.26666481657118,23.291668416021086],[113.26666481657118,23.2999980337873],[113.25833523209954,23.29999806273501],[113.25833523209954,23.291668418623527]]]}"
000000000000000013a2,1396,5933,543.32891846,5934,543.328918457,6.94444444391E-5,0.0333333333321,543.328918457,0.09655310332545482,0.002054003656887747,0.0222857142857,0.0,0.0,0.0,0.6844660194174758,0.31553398058252424,0.0,0.03723094292256743,0.021995045805535424,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.20833535783622,23.258332188148884],[113.20833535783622,23.266666280790837],[113.20000126025225,23.266666281469536],[113.20000126025225,23.25833216310722],[113.20833535783622,23.258332188148884]]]}"
000000000000000013b6,1476,6366,884.73712158,6367,884.737121582,6.94444444391E-5,0.0333333333321,884.737121582,0.22579959021631885,0.002876654506896509,0.0345299145299,0.39024390243902435,0.0,0.0,0.0,0.6097560975609756,0.0,0.09270018892057047,0.04130367028337494,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.20000126025225,23.216666400707062],[113.20833535783622,23.21666638335488],[113.20833535783622,23.225000375966257],[113.20000126025225,23.225000419147232],[113.20000126025225,23.216666400707062]]]}"
000000000000000013bc,1083,6572,415.41107178,6573,415.411071777,6.94444444391E-5,0.0333333333321,415.411071777,0.29614295188186396,0.011341174373234125,0.027083333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.06112674822841945,0.007024599292704475,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.52499837661026,23.208332317319524],[113.52499837661026,23.199998271325082],[113.53333245153806,23.199998218208655],[113.53333245153806,23.208332317526853],[113.52499837661026,23.208332317319524]]]}"
000000000000000013c6,1201,6789,2291.58691406,6790,2291.58691406,6.94444444391E-5,0.0333333333321,2291.58691406,0.037471803855374956,0.0021609655276775266,0.039192787794721844,1.0,0.0,0.0,0.0,0.0,0.0,0.039791345447215444,0.03864835002517634,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.30000103352084,23.18333458336781],[113.29166704261482,23.18333458275899],[113.29166704261482,23.17500054332361],[113.30000103352084,23.175000486098657],[113.30000103352084,23.18333458336781]]]}"
000000000000000013cb,1122,6950,2827.47998047,6951,2827.47998047,6.94444444391E-5,0.0333333333321,2827.47998047,0.32795354933231535,0.0032186776275465283,0.09296037599793641,0.0,0.0,0.0,0.0,1.0,0.0,0.1428656482867735,0.2562907548175223,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.22499898753047,23.158332398287826],[113.22499898753047,23.166666433258364],[113.21666490468645,23.166666504005764],[113.21666490468645,23.158332442727517],[113.22499898753047,23.158332398287826]]]}"
000000000000000013cc,1442,6955,4519.33203125,6956,4519.33203125,6.94444444391E-5,0.0333333333321,4519.33203125,0.4336061679223882,0.007206354635578638,0.1019256977575153,1.0,0.0,0.0,0.0,0.0,0.0,0.15745410820126515,0.26675747906883535,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.25833523209954,23.15833237381781],[113.26666481657118,23.158332370879542],[113.26666481657118,23.16666644322264],[113.25833523209954,23.166666473067167],[113.25833523209954,23.15833237381781]]]}"
000000000000000013cd,1452,6976,1095.46105957,6977,1095.46105957,6.94444444391E-5,0.0333333333321,1095.46105957,0.1556678290008003,0.03231893578013686,0.09618925831202464,1.0,0.0,0.0,0.0,0.0,0.0,0.18372739699417268,0.033818369249631434,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558454,23.158332380753684],[113.44166669281229,23.158332371841013],[113.44166669281229,23.166666437280593],[113.43333262558454,23.166666476645727],[113.43333262558454,23.158332380753684]]]}"
000000000000000013ce,1354,6978,947.73291016,6979,947.732910156,6.94444444391E-5,0.0333333333321,947.732910156,0.15696719275463267,0.0528939163855843,0.12737812911726118,1.0,0.0,0.0,0.0,0.0,0.0,0.18709030719424652,0.017930317946059763,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.45000073852206,23.158332385401856],[113.4583348530395,23.158332407127315],[113.4583348530395,23.166666496637692],[113.45000073852206,23.166666505687427],[113.45000073852206,23.158332385401856]]]}"
000000000000000013d1,1324,6999,585.097229,7000,585.097229004,6.94444444391E-5,0.0333333333321,585.097229004,0.018222709309193716,0.008507057125100843,0.11130434782608695,0.34782608695652173,0.0,0.0,0.6521739130434783,0.0,0.0,0.11675570718896705,0.030490909135909277,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.62499819611976,23.158332430602094],[113.63333227464209,23.158332398223447],[113.63333227464209,23.16666648870073],[113.62499819611976,23.166666469834325],[113.62499819611976,23.158332430602094]]]}"
000000000000000013e6,1259,7451,893.81573486,7452,893.815734863,6.94444444391E-5,0.0333333333321,893.815734863,0.22045555747014162,0.004191147297825253,0.059869890794528806,0.8640776699029126,0.0,0.0,0.0,0.13592233009708737,0.0,0.09242856728775471,0.039319938837721946,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.39166679957177,23.099998427641154],[113.4000008757874,23.099998441975863],[113.4000008757874,23.10833246658881],[113.39166679957177,23.10833248207043],[113.39166679957177,23.099998427641154]]]}"
000000000000000013e7,1198,7455,972.93566895,7456,972.935668945,6.94444444391E-5,0.0333333333321,972.935668945,0.4516814802240557,0.004271797238301953,0.08935386348383659,0.0,0.0,0.0,0.15609756097560976,0.8439024390243902,0.0,0.2003801414848198,0.16247306131543443,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.42499862819479,23.09999845505551],[113.43333262558453,23.099998479383075],[113.43333262558454,23.10833246881908],[113.42499862819479,23.108332474941374],[113.42499862819479,23.09999845505551]]]}"
000000000000000013ec,1286,7525,1952.66491699,7526,1952.66491699,6.94444444391E-5,0.0333333333321,1952.66491699,0.6216723656039342,0.006850263480532588,0.04437209302326667,0.0,0.0,0.0,0.0,1.0,0.0,0.15116360763969688,0.2787492101476258,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.2333330622074,23.083334776162342],[113.24166712820357,23.083334763155996],[113.24166712820357,23.09166884025868],[113.2333330622074,23.091668880100357],[113.2333330622074,23.083334776162342]]]}"
000000000000000013f5,1281,7750,847.21832275,7751,847.218322754,6.94444444391E-5,0.0333333333321,847.218322754,0.115389808577187,0.00988991919588608,0.12132768361583333,1.0,0.0,0.0,0.0,0.0,0.0,0.11106476561148727,0.015613880582583062,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3500009674311,23.041664454111615],[113.35833503979643,23.041664480165043],[113.35833503979643,23.049998521289044],[113.3500009674311,23.049998524418896],[113.3500009674311,23.041664454111615]]]}"
000000000000000013f6,1079,7831,388.90957642,7832,388.909576416,6.94444444391E-5,0.0333333333321,388.909576416,0.006440703883715707,3.916860039984555E-4,0.031875627545705804,0.0,0.0,0.0,0.0,1.0,0.0,0.1455714556018879,0.008452676623549192,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.49166662968847,23.025000789642075],[113.49166662968847,23.0333348737712],[113.48333251753392,23.033334901640313],[113.48333251753392,23.025000785720962],[113.49166662968847,23.025000789642075]]]}"
00000000000000001405,1237,8042,863.3828125,8043,863.3828125,6.94444444391E-5,0.0333333333321,863.3828125,0.31627381263657095,0.007443487041990025,0.07498176167782965,0.625531914893617,0.0,0.0,0.0,0.374468085106383,0.0,0.15757449013741587,0.06624643880419628,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3083351024985,22.966666828663588],[113.31666470610205,22.966666831498642],[113.31666470610205,22.975000958571886],[113.3083351024985,22.975000898606382],[113.3083351024985,22.966666828663588]]]}"
00000000000000001406,1038,8045,1478.06103516,8046,1478.06103516,6.94444444391E-5,0.0333333333321,1478.06103516,0.23744306958444925,0.008014648399483378,0.05486102023336174,0.0,0.0,0.0,0.0,1.0,0.0,0.1417008063678344,0.07691758150611368,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.33333286645494,22.966666894343042],[113.34166687919412,22.966666887649748],[113.34166687919412,22.975000927969077],[113.33333286645494,22.975000878214434],[113.33333286645494,22.966666894343042]]]}"
00000000000000001408,1339,8050,1337.05908203,8051,1337.05908203,6.94444444391E-5,0.0333333333321,1337.05908203,0.07524001038489636,0.0038432430879949153,0.05363557117311277,0.37446808510638296,0.0,0.0,0.10212765957446808,0.5234042553191489,0.0,0.10849130856312568,0.04896608145094418,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.37499868318736,22.966666823049945],[113.3833327049173,22.96666685068732],[113.38333270491728,22.975000914447627],[113.37499868318736,22.975000916684557],[113.37499868318736,22.966666823049945]]]}"
0000000000000000140f,1380,8212,313.55023193,8213,313.550231934,6.94444444391E-5,0.0333333333321,313.550231934,0.0023090416134445334,0.01636002006654032,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.05928274563912061,0.014544632885792027,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.43333262558454,22.925001048610397],[113.43333262558454,22.933335076968003],[113.42499862819479,22.933335037751082],[113.42499862819479,22.925000978442803],[113.43333262558454,22.925001048610397]]]}"
00000000000000001410,1058,8265,714.45007324,8266,714.450073242,6.94444444391E-5,0.0333333333321,714.450073242,0.8265382772083376,0.004567516792975669,0.05270531400966667,0.733050847457627,0.0,0.0,0.0,0.2669491525423729,0.0,0.06653625016307803,0.029477057158596862,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.31666470610205,22.908332873821553],[113.32499874801528,22.908332929514618],[113.32499874801528,22.916667009848947],[113.31666470610205,22.91666698308138],[113.31666470610205,22.908332873821553]]]}"
00000000000000001411,1056,8269,781.59906006,8270,781.599060059,6.94444444391E-5,0.0333333333321,781.599060059,0.3837703947699686,0.013834776181752231,0.10862903225806667,0.8771186440677966,0.0,0.0,0.0,0.12288135593220338,0.0,0.13843309528439973,0.0899236925816837,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.3500009674311,22.90833289459142],[113.35833503979643,22.90833287713335],[113.35833503979643,22.916666925691317],[113.3500009674311,22.916666972713426],[113.3500009674311,22.90833289459142]]]}"
00000000000000001543,1805,4459,392.78945923,4460,392.789459229,6.94444444391E-5,0.0333333333321,392.789459229,0.13627764850121857,0.030617544551957903,0.18408163265306668,0.1400966183574879,0.0,0.0,0.859903381642512,0.0,0.0,0.09018824921999369,0.026227708559740597,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.1416673279903,23.38333415699836],[113.1416673279903,23.37500008328425],[113.15000137023297,23.375000137097413],[113.15000137023297,23.383334186519303],[113.1416673279903,23.38333415699836]]]}"
00000000000000001587,1568,5647,891.85394287,5648,891.853942871,6.94444444391E-5,0.0333333333321,891.853942871,0.13960959573746584,0.005392341136589112,0.037881048227954205,0.8300970873786407,0.0,0.0,0.0,0.16990291262135923,0.0,0.05866810705609378,0.03696934714098829,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.7916660439581,23.299998078116367],[113.7916660439581,23.29166840225468],[113.80000008528586,23.291668415039968],[113.80000008528586,23.299998054144822],[113.7916660439581,23.299998078116367]]]}"
0000000000000000158c,1870,5770,413.46612549,5771,413.466125488,6.94444444391E-5,0.0333333333321,413.466125488,0.37323755480455184,0.014255291767211119,0.10069264069263334,1.0,0.0,0.0,0.0,0.0,0.0,0.14135691639175724,0.05135904761864604,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.31666470610205,23.275000297394335],[113.32499874801528,23.275000301381112],[113.32499874801528,23.283334396932084],[113.31666470610205,23.28333442084501],[113.31666470610205,23.275000297394335]]]}"
00000000000000001596,1856,5944,647.76617432,5945,647.766174316,6.94444444391E-5,0.0333333333321,647.766174316,0.4662933457419547,0.0065934228548817355,0.06325536310434443,1.0,0.0,0.0,0.0,0.0,0.0,0.17037696521906723,0.07153940578662196,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.29166704261482,23.26666628400961],[113.29166704261482,23.25833220027931],[113.30000103352084,23.25833220965645],[113.30000103352084,23.26666626592317],[113.29166704261482,23.26666628400961]]]}"
000000000000000015b2,1660,6372,1220.57897949,6373,1220.57897949,6.94444444391E-5,0.0333333333321,1220.57897949,0.5898015391446623,0.005058750087928094,0.06922982506903691,0.06829268292682926,0.0,0.0,0.4,0.5317073170731706,0.0,0.14759316018587776,0.15234612481967738,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.25000118500549,23.21666632003046],[113.25833523209954,23.21666635416952],[113.25833523209954,23.225000445316937],[113.25000118500549,23.225000437963615],[113.25000118500549,23.21666632003046]]]}"
000000000000000015b4,1634,6393,161.5317688,6394,161.531768799,6.94444444391E-5,0.0333333333321,161.531768799,0.016513446226928814,4.055755842248387E-4,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.014948811566573243,0.0013837568257000694,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.42499862819479,23.216666324225514],[113.43333262558454,23.21666635206966],[113.43333262558454,23.225000443216086],[113.42499862819479,23.225000445501262],[113.42499862819479,23.216666324225514]]]}"
000000000000000015b7,1969,6450,904.44598389,6451,904.445983887,6.94444444391E-5,0.0333333333321,904.445983887,0.1145018011409084,0.0014383272534482544,0.01726495726495,1.0,0.0,0.0,0.0,0.0,0.0,0.06526799092805755,0.03036991269846308,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.19166724691699,23.216666341370097],[113.19166724691699,23.20946937916191],[113.19355790027863,23.20833226536068],[113.20000126025225,23.20833231825309],[113.20000126025225,23.216666400707062],[113.19166724691699,23.216666341370097]]]}"
000000000000000015bc,1630,6784,2465.67285156,6785,2465.67285156,6.94444444391E-5,0.0333333333321,2465.67285156,0.32292922675691654,0.008964183966234376,0.08118438067911188,0.0,0.0,0.0,0.0,1.0,0.0,0.18667626496777756,0.3370372103095423,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.25833523209954,23.18333457451539],[113.25000118500549,23.183334604298118],[113.25000118500549,23.17500051451112],[113.25833523209954,23.175000511626866],[113.25833523209954,23.18333457451539]]]}"
000000000000000015bd,1774,6792,2000.0090332,6793,2000.0090332,6.94444444391E-5,0.0333333333321,2000.0090332,0.44400620807588653,0.005474672560255722,0.09722894040286233,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086,0.0,0.17887436343122162,0.3224427286483953,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.32499874801528,23.175000506348226],[113.32499874801528,23.18333460528885],[113.31666470610205,23.183334549850546],[113.31666470610205,23.17500050825168],[113.32499874801528,23.175000506348226]]]}"
000000000000000015be,1549,6810,959.86199951,6811,959.861999512,6.94444444391E-5,0.0333333333321,959.861999512,0.15852766813109126,0.06582941851672604,0.27407407407406664,1.0,0.0,0.0,0.0,0.0,0.0,0.09343193626964119,0.01781898020090553,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.47499847212941,23.175000542589455],[113.4749984721294,23.183334620596586],[113.46666885417397,23.18333454598369],[113.46666885417397,23.17500052257725],[113.47499847212941,23.175000542589455]]]}"
000000000000000015bf,1877,6814,603.02813721,6815,603.028137207,6.94444444391E-5,0.0333333333321,603.028137207,0.06511338859233458,0.009673786801084069,0.07196243832564403,1.0,0.0,0.0,0.0,0.0,0.0,0.16706671253212002,0.027023765244160634,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.50833468885894,23.175000494516436],[113.50833468885894,23.183334617618062],[113.50000062641246,23.18333457169708],[113.50000062641246,23.175000502341305],[113.50833468885894,23.175000494516436]]]}"
000000000000000015c0,1505,6815,491.88076782,6816,491.880767822,6.94444444391E-5,0.0333333333321,491.880767822,0.002871870337509421,0.0014533349502688032,0.025742024965329128,1.0,0.0,0.0,0.0,0.0,0.0,0.11876748053631878,0.019741114434824243,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.50833468885894,23.175000494516436],[113.51666881651164,23.175000494093716],[113.51666881651164,23.183334585348113],[113.50833468885894,23.183334617618062],[113.50833468885894,23.175000494516436]]]}"
000000000000000015cb,1733,6952,4941.45166016,6953,4941.45166016,6.94444444391E-5,0.0333333333321,4941.45166016,0.5399978586366764,0.005209468431021714,0.1258526965905092,0.0,0.0,0.0,0.0,1.0,0.0,0.19905256777300728,0.4474614548629232,0.0,"{""type"":""Polygon"",""coordinates"":[[[113.24166712820357,23.15833238117287],[113.24166712820357,23.166666448605618],[113.2333330622074,23.166666471848547],[113.2333330622074,23.158332377788724],[113.24166712820357,23.15833238117287]]]}"
